,id,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
55833,3836851,0.0622357573,32860.3590796202,9249722.47047312,24.9,False
55834,3837800,0.7145621017,117856.7107352413,67435874.13035707,19.6,False
55835,54017412,0.130028927,49908.733630154646,13248451.514766656,23.3,False
55836,54217948,0.0532157244,72581.0274374387,37814986.67660706,25.24,False
55845,3836311,0.0472106499,35201.3809918023,2519498.214794498,25.5,False
55847,3836921,0.0567596853,17525.1239211053,45670816.22555212,25.1,False
55852,2088263,4.4059542044,75016.73520461819,61373839.99583349,15.65,False
55853,2186822,1.5561088719,68220.6126074192,39048312.06538972,17.91,False
55859,3836301,0.0472106499,47615.7145843336,2188970.008751496,25.5,False
55861,3840846,0.4508582062,34956.16366599295,59062887.50988932,20.6,False
55863,54097982,0.2679414966,97775.2324967778,35573542.95602523,21.73,False
55872,3836090,0.3266178974,56416.2880149935,45343886.4903068,21.3,False
55873,3836171,0.0622357573,28234.5495209825,8526922.843657544,24.9,False
55874,3836312,0.0130028927,58991.5916358754,555489.488685873,28.3,False
55875,3837540,0.2157943048,29067.6041620379,29962875.671943408,22.2,False
55876,3841544,0.0342010925,52665.437561158906,43658716.032818,26.2,False
55882,3653908,0.0783501764,36545.3433665442,28385184.730416242,24.4,False
55887,3836713,0.0124176661,36635.828092547265,44278511.10340335,28.4,False
55888,3836908,0.0411187571,36220.0050311299,8234351.072944338,25.8,False
55891,54130489,0.0215794305,28475.265395858933,37102218.73638528,27.2,False
55900,3836710,0.0430566244,35006.2067996739,3013990.862443802,25.7,False
55901,3836856,0.0358129403,23403.1361722099,5854134.982627185,26.1,False
55902,3836864,0.0326617897,31108.7127794647,4867737.71551979,26.3,False
55903,3836903,0.0820427065,81820.6582605941,5402768.06486638,24.3,False
55910,3831184,0.1879489824,22665.3999745997,14194201.424938057,22.5,False
55911,3836885,0.1714115092,117558.6702955574,44710878.25392609,22.7,False
55912,3836884,0.0311917671,61507.53605994085,24345138.2578873,26.4,False
55919,54214723,0.0534613571,44262.93774754411,24178829.31098247,25.23,False
55920,54220007,0.331161605,63313.795349819804,30036090.432819147,21.27,True
55932,3836735,0.0651688382,29862.2957980878,3545407.121728423,24.8,False
55933,3836737,0.1563291544,43260.956335057,9140960.97431786,22.9,False
55934,3836852,0.0142573883,91118.3412137267,387902.818893474,28.1,False
55944,3836756,0.0326617897,60040.000992190646,34449367.75606355,26.3,False
55957,3836858,0.0358129403,41973.8544460577,1418258.492593575,26.1,False
55971,3836228,0.1879489824,13605.1095016754,48548000.32456729,22.5,False
55973,3836891,0.0517654482,61615.9399325782,4486090.346520153,25.3,False
55988,3836094,0.0494356193,15937.7857564222,9099757.951053536,25.4,False
55992,54217966,0.1349087066,32404.2145666503,47329341.81763507,23.22,False
55994,2292220,0.744800533,42608.55414735345,66677753.967721306,19.51,True
55996,2523604,1.2191018176,18358.046526079,24379759.9248181,18.44,False
55998,3616817,0.2477650126,27221.321335387798,35737799.053638875,21.9,False
56003,3836759,0.0622357573,76136.266082542,4087936.423343651,24.9,False
56004,3836914,0.0859092601,54202.83473600695,18354997.890167996,24.2,False
56022,3836915,0.130028927,35971.2425815671,4588105.651928827,23.3,False
56023,3837584,0.2716689341,6297.0420807852,64988421.35216736,21.7,False
56024,3837600,0.0517654482,40256.3894391018,7726333.685782583,25.3,False
56026,54215648,0.0575492912,29765.405841362237,43115270.61877987,25.07,False
56032,3640748,0.9863702813,67442.55317481296,36579723.12774025,18.9,False
56033,3836278,0.0899580388,24198.6594742902,15378658.79203195,24.1,False
56034,3836748,0.023661375,22210.6625362664,930159.583109136,27.0,False
56043,54220004,0.0310484539,48789.35413397053,46756141.38226733,26.41,False
56057,3831458,0.3119176705,34694.0456980451,25600234.669570424,21.4,False
56059,3836901,0.0271668934,26725.4546844907,13845869.666145075,26.7,False
56075,3836746,0.0820427065,57316.485185933,10281600.781213656,24.3,False
56078,3836945,0.0259441818,28842.1653546472,1023790.212140263,26.8,False
56079,3837590,0.0820427065,30861.1948010109,11795536.177303152,24.3,False
56087,3836273,0.7482383761,97893.1165028886,73706973.60697263,19.5,False
56088,3836846,0.130028927,31461.396877355102,38448100.375746176,23.3,False
56092,3837520,0.0377433095,42664.924848735,22206961.99932573,25.986,False
56094,3837788,0.3266178974,58876.8173752619,42381030.36021796,21.3,False
56095,3837849,0.2157943048,73963.108321862,48567933.36559725,22.2,False
56103,3836906,0.0542050786,30809.6308884878,1062053.831736318,25.2,False
56104,3836948,0.0225964377,80965.5820170019,1631016.2093129,27.1,False
56105,3837739,0.0597090249,28970.4406729661,3867358.732286455,24.99,False
56107,3837876,0.1032856481,42339.1992826838,13603316.930612313,23.8,False
56116,3836747,0.0411187571,24249.2704938421,4456841.240253919,25.8,False
56117,3836894,0.0179489885,28008.6520899569,1045980.617709482,27.6,False
56118,3837511,0.1714115092,119063.1425629694,17909624.326832786,22.7,False
56125,3836862,0.2844722965,49911.8100996092,14968513.013837526,21.6,False
56129,2523824,0.6950883007,39034.564326738546,30982651.87403583,19.66,False
56138,3836947,0.1794898848,45729.9888754576,27985781.21623164,22.6,False
56139,3837567,0.1492931834,31426.4080604767,15351263.278173951,23.0,False
56140,3837649,0.0820427065,37998.0805377625,4219598.525996167,24.3,False
56141,3837854,0.0682401509,26230.9869676453,7768922.434116717,24.7,False
56142,3837947,0.0895447192,41778.2275432409,18834566.534627803,24.11,False
56158,3837560,0.0392681082,27925.0825605804,7414392.237178157,25.9,False
56168,3836754,0.3266178974,39789.6489798588,21743291.19530975,21.3,False
56169,3836863,0.2366137501,55102.32016222,46619722.60091456,22.0,False
56170,3837561,0.0859092601,60095.4906759307,21839116.60461122,24.2,False
56171,3837558,0.0594346868,27289.3175690295,2932870.87888397,25.0,False
56173,3837711,0.0375007522,27307.86752263,2525562.508530049,26.0,False
56174,3837752,0.2978790628,63219.2302710108,19993672.373481084,21.5,False
56175,3838002,0.0958605638,62227.3929574108,10700323.169852836,23.962,False
56177,54099945,0.3467687706,42900.3788471363,57846289.62385762,21.17,False
56181,3836659,0.1879489824,10445.727789419,33727401.15750717,22.5,False
56182,3836879,0.0542050786,18532.388926416,8105964.92428823,25.2,False
56184,3837750,0.0517654482,24707.967998571,5776423.197580841,25.3,False
56189,54217952,0.4227075246,63844.098368122606,33905515.2313686,20.74,False
56196,3837566,0.0259441818,25875.6551053703,6518274.20289964,26.8,False
56208,3836702,0.0494356193,22968.9679195481,8077919.916317839,25.4,False
56214,54159399,0.2594418179,114829.97496435215,38460965.6579281,21.8,False
56215,54199807,0.0376738478,51772.41373489887,27809728.87278827,25.99,False
56217,54235532,0.0326617897,36256.2929954375,39495374.369267024,26.3,False
56219,2531914,1.2135005535,96469.61934314304,49938679.50735978,18.45,True
56220,3467354,0.7145621017,19892.4283388151,21969137.857986428,19.6,False
56223,3719175,0.3119176705,69265.87028799535,27210987.615515135,21.4,True
56226,3836744,0.2844722965,76035.1553050432,13376026.543771625,21.6,False
56227,3836848,0.0748238376,24939.3116755272,12215344.646478532,24.5,False
56234,3837556,0.1492931834,40831.752700876,17832342.082150575,23.0,False
56235,3837559,0.0517654482,33147.6549737291,7724246.152225242,25.3,False
56236,3837645,0.0859092601,43369.2619353212,10352268.630872753,24.2,False
56237,3837857,0.0820427065,57402.665707171,6381119.225495612,24.3,False
56240,3777764,0.4305662442,29861.0779033125,63711918.51003264,20.7,False
56244,3837545,0.0392681082,36857.4818239213,1829404.52702618,25.9,False
56245,3837591,0.1425738833,44934.0668867484,24796841.853134435,23.1,False
56246,3837598,0.0682401509,54219.9906348052,4531450.664672203,24.7,False
56250,54082291,0.1425738833,12372.27832616815,53611132.335949756,23.1,False
56254,2532874,0.7482383761,66147.43182567687,57676971.06326417,19.5,False
56264,3837669,0.0142573883,51803.6950646939,629107.468180519,28.1,False
56266,3837684,0.2594418179,54817.6919774764,15056498.88139973,21.8,False
56268,3837786,0.0542050786,77752.6528449301,4382272.087582239,25.2,False
56271,54236428,0.0487573371,63162.373646301705,33323201.15662909,25.43,False
56277,3837538,0.0859092601,42184.8185868983,10220154.802491983,24.2,False
56278,3837557,0.0859092601,30035.6259727057,19050748.44187292,24.2,False
56279,3837589,0.0859092601,29550.078037243,30445075.249263544,24.2,False
56285,3752772,0.1241766613,61776.80455763265,39906844.65209625,23.4,False
56286,3837592,0.0517654482,58941.0941401872,3540143.266356094,25.3,False
56287,3837599,0.2844722965,110232.587051141,8641710.276654486,21.6,True
56288,3837714,0.2716689341,13407.5781722677,61039690.30959374,21.7,False
56296,2450238,1.3183780956,47938.658657612,72386305.04551698,18.27,False
56302,3831474,0.5943468684,39253.6831962647,29638475.44344921,20.0,False
56303,3836753,0.2594418179,2046.4886651445,49133785.53613749,21.8,False
56309,54100626,0.2594418179,84085.44631588447,63867999.428125896,21.8,False
56311,54239888,0.0859092601,23437.3500142166,31883805.821412154,24.2,False
56321,3837526,0.0078350176,42883.2899430365,59538.710597679,29.4,False
56322,3837586,0.3420109247,65398.862643354,41738534.67554115,21.2,False
56323,3837742,0.0714562102,15939.0408377461,25435192.04619546,24.6,False
56324,3837749,0.0392681082,31798.171896996802,53729633.551029235,25.9,False
56325,3837779,0.0859092601,43816.487648094,12676035.28140666,24.2,False
56326,3837875,0.0450858206,36355.242889143,4353036.51992324,25.6,False
56332,3170247,0.2157943048,39403.7056473055,41360899.341897465,22.2,False
56341,3837634,0.7835017643,113169.1499264016,28911410.33256633,19.4,False
56346,2458122,1.7948988478,102749.9767667125,50179977.17660239,17.6,True
56356,3836230,0.7835017643,43105.5122038207,45088728.64946768,19.4,False
56358,3837821,0.0899580388,8166.0088564219,44714351.42279452,24.1,False
56360,3837824,0.0542050786,19853.3674678827,11747096.970428845,25.2,False
56377,3837751,0.3266178974,62866.2050909446,34494711.70072873,21.3,False
56381,3838057,0.358129403,106587.1882178838,39509374.40614544,21.1,False
56383,54105095,0.0480883614,59140.10114025552,31063154.46718617,25.46,False
56384,54125411,0.0995497053,11164.8638788387,40244290.42820571,23.88,False
56395,3838004,0.0748238376,85566.3837665731,12406593.91447882,24.5,False
56403,3837608,0.0820427065,36451.189181596,7199413.9495157,24.3,False
56404,3837818,0.0594346868,44669.2315139683,5717651.968935623,25.0,False
56406,3837823,0.2844722965,73848.094659284,34484473.581540816,21.6,False
56419,3836718,0.2366137501,39371.0785878837,54340555.20899576,22.0,False
56420,3837535,0.0284472297,18793.4466852342,3479687.341297871,26.6,False
56421,3837544,0.4305662442,30570.19159067025,50225304.792660065,20.7,False
56423,3837601,0.0748238376,20325.9310359074,24371893.12634692,24.5,False
56438,3837533,0.0494356193,61121.829226747,5368095.168145,25.4,False
56439,3837939,0.0234660493,27751.051927164503,33638443.99585442,27.018,False
56445,54218591,0.0230165369,24593.745510698365,33082075.819146123,27.06,False
56454,3837674,0.1563291544,53145.4791939534,7512830.807113001,22.9,False
56460,54230079,0.0847305409,54454.0332039154,32410763.54057823,24.23,False
56464,3661459,0.0311917671,41805.965120453504,35395793.31005502,26.4,False
56466,3836172,0.2157943048,43979.09807677785,30095087.786124766,22.2,False
56476,3840879,0.4508582062,73161.8736023639,68960223.8120862,20.6,False
56481,54212587,0.0027671964,30936.88874755205,33033264.063709565,31.66,False
56482,54244790,0.3532156834,68019.89841996139,52776194.34773931,21.13,True
56490,3767936,0.4721064988,77580.87657523504,30913718.499480978,20.5,True
56504,3837959,0.1563291544,43012.5673134125,8250053.284253574,22.9,False
56510,54230026,0.0198627775,82070.4147141643,66847702.72804186,27.38,False
56516,3753570,0.0259441818,29822.207105563648,37055199.02505329,26.8,False
56519,3837741,0.2844722965,125413.3665149656,15723409.117977982,21.6,True
56524,3837866,0.0899580388,11773.1624972443,35891520.44680745,24.1,False
56526,3837978,0.0517654482,40174.8144839248,4472716.057585561,25.3,False
56531,54235663,0.0863057993,66761.2815377006,34159304.88873482,24.19,False
56542,3837595,0.0941976306,45576.802334632805,46983557.67316872,24.0,False
56548,3842905,0.1081533507,41639.8595183244,39810925.39257104,23.7,False
56551,54248953,0.0053708123,46837.54974972376,27929659.181360077,30.22,False
56553,2454177,4.1118757104,85077.15358369,28897832.186614286,15.8,False
56559,3837587,0.1563291544,31611.5873922265,20457547.16915259,22.9,False
56561,3837715,0.0326617897,26061.8831022727,4655012.521377403,26.3,False
56564,3838070,0.1032856481,67458.8190923348,9688996.240498226,23.8,False
56568,54235539,0.0714562102,34452.26779458223,25976744.75795554,24.6,False
56588,3837863,0.0714562102,42415.83775976735,36768261.652416565,24.6,False
56589,3837878,0.0187948982,54983.2985036446,749458.445962761,27.5,False
56591,3837926,0.3698622257,80280.45190606121,33270108.35396014,21.03,True
56592,3838938,0.3926810818,88114.690004926,45065304.15122968,20.9,False
56594,54100193,0.6397937287,91677.20086812746,52509883.06192483,19.84,True
56599,3837597,0.0714562102,79422.2334177851,6731860.153266433,24.6,False
56602,3837799,0.0215794305,69201.122084554,99646.647534029,27.2,False
56603,3837862,0.0517654482,21675.0655953053,13288183.228019744,25.3,False
56604,3837919,0.0247765013,33684.5145784347,42753541.572873086,26.9,False
56610,3678629,0.3048175575,71712.8091257121,42026097.52061229,21.45,True
56618,3837562,0.1361570015,79805.1486976189,14252925.365696566,23.2,False
56622,3837923,0.2259643771,46114.10088226825,41068507.99369537,22.1,False
56636,3838040,0.0196806745,31220.0664853463,1921513.760679194,27.4,False
56638,3838214,0.0517654482,62690.691439924354,26459922.062074643,25.3,False
56640,54051317,0.0613818507,74131.88312576935,31268922.85922069,24.93,False
56646,3831467,0.5675968529,66719.5104637253,71738308.42276345,20.1,False
56649,3837974,0.0494356193,14365.7598172289,8865034.98851913,25.4,False
56665,3655871,0.8590926012,53731.045023535764,54297093.641862296,19.2,False
56666,3752417,0.1185877909,56536.256463433405,36986317.322849385,23.5,False
56667,3835969,0.1879489824,32493.5123400619,29347566.079066385,22.5,False
56671,3837995,0.023661375,55951.572158175404,20257550.74165585,27.0,False
56675,3838044,0.0104241338,40940.0498096924,48127.699229606,28.78,False
56677,54106530,0.007145621,32806.36210751964,29027006.524560016,29.6,False
56685,3752725,0.1879489824,47813.0486170122,45631008.137599796,22.5,False
56688,3837960,0.0941976306,75799.8119005114,4267898.42733393,24.0,False
56692,3838209,0.0392681082,69295.9195932887,1832763.343282781,25.9,False
56693,3838266,0.0651688382,35836.9479538521,7337341.435360621,24.8,False
56699,3837855,0.2157943048,51380.3261009189,23994417.20419351,22.2,False
56700,3837982,0.0651688382,57465.82364543775,38548092.1380864,24.8,False
56701,3838037,0.0156329154,36645.7235279108,607036.696027939,27.9,False
56702,3838079,0.0494356193,69768.15253898545,14527155.569880124,25.4,False
56712,3837596,0.358129403,68832.4326308757,35577904.19768912,21.1,True
56713,3838030,0.0450858206,30367.6666034901,4836072.813090074,25.6,False
56714,3838043,0.0375007522,32673.3807552416,6764002.078424218,26.0,False
56715,3838056,0.0411187571,31724.7037138923,15160653.10723409,25.8,False
56716,3838139,0.5675968529,64591.6946002499,17714473.142468654,20.1,True
56719,54239843,0.1253256538,36247.30596111825,30455167.129053637,23.38,False
56731,3838065,0.4305662442,136059.5555609123,16611386.7243213,20.7,False
56732,3838119,0.0594346868,19752.8479106535,11592060.125789894,25.0,False
56743,3837581,0.1968067451,10861.8334066283,44767660.98280391,22.4,False
56745,3838055,0.016369672,57067.213140734195,24307759.24041613,27.8,False
56746,3838076,0.0271668934,40012.2390403472,1090630.211340949,26.7,False
56748,3838123,0.3926810818,69700.5261962172,60071462.16755124,20.9,False
56750,3843116,0.0651688382,16513.79612979525,24032617.40177258,24.8,False
56759,3712620,0.1032856481,29691.067917238648,22707658.650161367,23.8,False
56761,3838784,0.1563291544,10632.6570468096,47241896.23774015,22.9,False
56771,3741150,1.0815335068,134176.94660794048,38779196.30570583,18.7,False
56773,3837531,0.0748238376,16934.6840662494,12252281.347927475,24.5,False
56774,3837847,0.2844722965,4261.4934367481,57361629.38597278,21.6,False
56775,3837916,0.3420109247,53633.0520530338,29029716.860977788,21.2,False
56776,3838077,0.0542050786,46576.5129579899,24106756.82708279,25.2,False
56779,3838862,0.0899580388,26936.2433924364,15129700.200906852,24.1,False
56782,54115833,0.0824213984,47292.8953828434,38693152.959005676,24.29,False
56789,3837913,0.1032856481,44186.5641221784,11860802.855705049,23.8,False
56791,3838243,0.0517654482,51914.95468354246,30637197.056813795,25.3,False
56792,3838264,0.0820427065,55749.6679313696,5431217.495718529,24.3,False
56801,3838185,0.358129403,121930.4100553628,30676420.546209726,21.1,False
56804,3838869,0.0820427065,32996.2266733145,12833631.192089194,24.3,False
56805,54123271,0.0331161605,74353.78565576745,23127780.586713552,26.27,False
56812,3831077,0.9863702813,75135.3266050027,65445523.59794758,18.9,True
56813,3837635,0.3926810818,67293.6355039918,67032951.161723055,20.9,False
56814,3837651,0.2259643771,8594.970772888,60052894.10984641,22.1,False
56815,3838212,0.0748238376,50206.0441528771,9040281.159014251,24.5,False
56817,3838261,0.0941976306,70414.704076856,5185870.017657787,24.0,False
56818,3840875,0.1986277755,19370.7705863674,47949912.85735871,22.38,False
56832,3837908,0.411187571,32888.1181439661,54686786.31948479,20.8,False
56833,3838034,0.0430566244,31850.5364301807,5369324.952395122,25.7,False
56836,54245812,0.1264852778,56284.6982674786,31252063.927261043,23.36,False
56841,3741973,0.1185877909,39943.0170018319,41345558.86571778,23.5,False
56845,3838781,0.0297879063,49590.4020669886,3479608.398501872,26.5,False
56846,3838911,0.0783501764,59395.3679167398,17223843.336219553,24.4,False
56853,3838101,0.0411187571,17671.8911247813,13726683.592016736,25.8,False
56856,3838192,0.3119176705,66341.554114784,68104628.26540159,21.4,False
56858,3838866,0.0472106499,20580.5562251049,8895546.97008433,25.5,False
56882,3837865,0.1879489824,31023.7555351519,24287254.73552277,22.5,False
56883,3838100,0.0494356193,32462.7088510835,8691296.525197016,25.4,False
56884,3838210,0.0297879063,30768.375540714,8037812.876968709,26.5,False
56894,3735652,0.9419763057,57394.1328092622,61487155.176352605,19.0,False
56896,3837646,0.3296400556,49317.7193960605,28840246.102214783,21.28,False
56897,3837851,0.0941976306,29190.546817455674,27972073.802760124,24.0,False
56898,3838096,0.1032856481,32078.8431851583,45950616.379803106,23.8,False
56900,3838219,0.1081533507,47786.392419687,19528419.153115824,23.7,False
56903,54194336,0.020419259,45160.2397368596,40084787.81039121,27.32,False
56904,54236541,0.0520043867,43941.47041883455,24130277.943105128,25.29,False
56910,3836975,0.5598091321,22920.9075420372,62081141.432914935,20.13,False
56912,3838133,0.0859092601,57528.730646388,15018353.877954798,24.2,False
56914,3838780,0.3266178974,65920.12255389185,37745357.92627309,21.3,False
56919,54224997,0.0787118244,61031.2017513373,63726969.22261802,24.39,False
56920,54239558,0.0141918816,40204.24489503327,37700257.753830366,28.11,False
56928,3838783,0.0392681082,23780.7800450847,440371.309758148,25.9,False
56942,3837803,0.2060819612,61808.7584527128,17761710.293058045,22.3,False
56944,3838840,0.0472106499,23935.0871590044,5526870.672992269,25.5,False
56945,3838854,0.1636967205,52330.3447441493,22361318.966524884,22.8,False
56946,3838887,0.0472106499,25677.920888284,17375864.70667334,25.5,False
56949,54248636,0.3326901775,62378.3582159159,36061342.28829509,21.26,False
56951,3683468,1.2417666126,83393.4282349469,37332173.56850248,18.4,False
56954,3837933,0.2060819612,58903.2636672092,16063599.611087693,22.3,False
56955,54212938,0.0188816516,16619.9831162234,35287029.128617994,27.49,False
56963,3838193,0.0267941497,47333.9736753383,3077347.550040473,26.73,False
56965,3838254,0.0311917671,40425.76168091014,14221128.398267215,26.4,False
56966,3838265,0.0682401509,45853.6894948508,20145727.179058816,24.7,False
56967,3838788,0.0358129403,30676.6521285937,545746.059734477,26.1,False
56969,3840136,0.8954471917,77813.2066912171,74089488.1649051,19.11,True
56975,3836248,1.3367185619,49790.825147849,51741316.71190367,18.24,False
56976,3838826,0.0392681082,26049.9740523041,6775920.18169223,25.9,False
56977,3838875,0.0270420729,60176.47842651475,27401173.347378228,26.71,False
56980,54222423,0.0243242791,46139.9789034929,13276791.320299666,26.94,False
56981,54240296,0.2157943048,35277.20950418365,40098201.615603164,22.2,False
56982,54244205,0.3266178974,23722.520785350935,61446240.37831781,21.3,False
56988,3514547,0.7482383761,85324.6408848541,69049700.33266424,19.5,False
56996,3838241,0.023661375,28765.937727035598,26615224.787007935,27.0,False
56997,3838828,0.0065168838,53804.6183867173,173048.218749933,29.8,False
56998,3838857,0.0149293183,63677.1365214808,506742.184998301,28.0,False
57000,3838939,0.0119960973,75739.5599400623,235933.119543985,28.475,False
57002,3838919,0.1081533507,47109.8520102737,5351780.787391937,23.7,False
57003,3840135,0.6516883822,99881.4517163431,63706500.89796953,19.8,False
57018,3836961,0.2594418179,14723.9439475148,23445211.678755496,21.8,False
57020,3838120,0.0567596853,36830.4577308626,6307119.891110762,25.1,False
57024,3840712,0.1185877909,26192.134884266,19204071.568112087,23.5,False
57025,54131390,0.1794898848,112038.54630025843,41226403.14125732,22.6,False
57026,54253541,0.0428587972,63554.506247861995,28466092.61411599,25.71,False
57030,3838269,0.0326617897,27732.1816380285,33035721.13392538,26.3,False
57033,3838877,0.0714562102,25768.3249414248,4295428.235199828,24.6,False
57042,3838250,0.0342010925,20469.2517462111,10617989.633411776,26.2,False
57046,54121906,0.0628116177,30806.996488204797,52606488.885914624,24.88,False
57047,54268819,0.0474285643,25034.9651192537,40050718.06485539,25.49,False
57056,3838847,0.0171411509,31129.4751654976,3011107.213901682,27.7,False
57057,3838871,0.0215794305,27713.5372663777,2722669.311049761,27.2,False
57063,54248632,0.0666868155,42568.61217164135,15642066.285951108,24.75,False
57067,3826682,0.3926810818,46770.235327584436,40439563.89386879,20.9,False
57069,3836904,0.5546767711,35272.0427856832,55391799.35794885,20.15,False
57071,3838134,0.0430566244,57365.3833201208,14205841.37340648,25.7,False
57072,3838252,0.1185877909,35922.2181657504,40421098.92405617,23.5,False
57073,3838831,0.0494356193,22600.968429191103,38090911.48806251,25.4,False
57074,3838852,0.0284472297,19230.6459977788,6761407.961599696,26.6,False
57090,3838906,0.0056811987,56195.976434315,23451.126658857,30.098,False
57115,54134094,0.0235526609,21099.098503574034,20590305.88153806,27.01,False
57118,3838830,0.2716689341,32331.295766219948,51833904.404424295,21.7,False
57119,3838834,0.0748238376,43761.8199451594,2685427.070911131,24.5,False
57120,3838850,0.023661375,45404.5656249472,1446211.82698923,27.0,False
57121,3838855,0.0274182656,25951.5168459342,1853451.322483803,26.68,False
57122,3838867,0.0297879063,28734.9133010126,6683010.105761745,26.5,False
57124,54054653,0.0430566244,61033.9355922146,39289748.33705888,25.7,False
57129,54249333,0.2228640296,74790.369325062,34153618.39195347,22.13,False
57130,54265895,0.0394493615,41337.18831026305,22365383.607971832,25.89,False
57140,3838121,0.1318378096,44866.6043133584,11582800.137315191,23.27,False
57142,3838257,0.0517654482,32619.06939114507,45470468.20067481,25.3,False
57144,3838863,0.0517654482,43177.0548565594,23686946.443054676,25.3,False
57146,3838912,0.2844722965,86863.0456606268,38642052.63790078,21.6,True
57147,3838914,0.1714115092,35049.8444905939,19141282.38003526,22.7,False
57148,3838931,0.0375007522,44584.0617309361,3321746.65240435,26.0,False
57149,3840692,0.1786652037,236990.1280878666,16722264.955538124,22.61,False
57151,54130503,0.0111183407,28830.18672862733,28021702.81759374,28.64,False
57152,54146682,0.0695088301,36893.46218764795,19922731.2085135,24.66,False
57163,3837457,1.1858779086,93131.7663564529,66770731.49733138,18.5,False
57164,3838825,0.0342010925,33259.3053403149,4180500.718757418,26.2,False
57175,3752456,0.0494356193,46319.958188199846,39822125.91973603,25.4,False
57179,3838244,0.1241766613,33092.0523519306,8241638.942618406,23.4,False
57180,3838849,0.0375007522,55699.3343362561,16250239.761233386,26.0,False
57181,3838901,0.0206081961,49963.4554858218,1071802.01789998,27.3,False
57182,3838897,0.0899580388,99996.2504373938,8428547.089868313,24.1,False
57193,3838872,0.0326617897,44023.8037569026,2781414.8537407,26.3,False
57199,54132115,0.1318378096,42012.5269554708,31266427.865944833,23.27,False
57209,3840115,0.0594346868,28510.0619058888,4763424.272672389,25.0,False
57211,3840841,0.1158884032,49870.463673573,23743130.705653552,23.55,False
57222,3838899,0.1185877909,54325.506759052,11704488.744452037,23.5,False
57224,3839565,0.0311917671,23946.7275603035,952607.012778802,26.4,False
57225,3840120,0.0342010925,42629.83597975,1382864.115264759,26.2,False
57226,3841524,0.0494356193,28700.8338447253,7060759.537700875,25.4,False
57227,54053918,0.1794898848,75440.3755523211,17294378.36540977,22.6,False
57238,3841198,0.0899580388,11600.2591410079,31006259.00135352,24.1,False
57242,54248960,0.0478674154,31838.1398114975,15423312.230328677,25.47,False
57251,3730326,0.3750075218,105128.65475426376,73303823.45901325,21.0,False
57266,3840752,0.3750075218,37719.101547446,62192234.187477335,21.0,False
57279,3840118,0.0392681082,31619.5595091258,1142666.214763453,25.9,False
57295,3838836,0.1968067451,26185.4524907281,5183678.3939025,22.4,False
57296,3838878,0.0714562102,83836.2838820443,8655978.323103605,24.6,False
57300,3840116,0.4508582062,84115.5789955799,44543026.721104845,20.6,False
57311,54248003,0.0150674576,48726.716622254135,32101701.41215089,27.98,False
57317,3838195,0.4305662442,70133.4182911799,72284545.50758664,20.7,False
57321,3840860,0.0714562102,16191.264082607951,45826215.57076305,24.6,False
57324,54252595,0.0452939273,76349.33660563127,37952194.53935143,25.59,False
57328,3838841,0.0622357573,32009.9664127814,6644523.076706632,24.9,False
57331,3691158,0.1185877909,53784.059964973196,37399889.191462554,23.5,False
57336,3840137,0.0859092601,42975.8541121126,4747637.777923195,24.2,False
57337,3840723,0.0232295062,38855.8050071396,2480799.87874801,27.04,False
57345,3840728,0.1185877909,36739.5617802085,11185979.699632294,23.5,False
57347,3840737,0.0375007522,32044.6500411491,4159850.423259849,26.0,False
57351,2381677,1.2474983468,39576.4803561595,28198847.328959964,18.39,False
57357,3838786,0.3750075218,20116.6414997829,36393096.00008914,21.0,False
57359,3838893,0.0494356193,49687.630994369254,36279152.48607633,25.4,False
57360,3838916,0.0450858206,15455.5373209809,12044353.667717269,25.6,False
57364,54016341,0.0156329154,22724.335968857074,20873939.451288223,27.9,False
57368,3721221,0.5943468684,87460.7423309201,46999682.109506235,20.0,False
57370,3749070,0.0941976306,123025.72011617126,26385924.18626902,24.0,False
57371,3838052,0.1737960809,23718.5331410789,11050263.763978943,22.67,False
57372,3840766,0.0986370281,21603.9787594874,18562573.17763564,23.9,False
57373,3841177,0.1185877909,51880.6504703009,8535272.11021926,23.5,False
57393,3838864,0.0567596853,31570.6377485119,8526909.334969882,25.1,False
57398,3670145,0.5675968529,60516.3228565586,55151130.059599385,20.1,False
57412,3840694,0.1563291544,100226.3042854818,38560622.31355963,22.9,False
57413,3840724,0.0411187571,55085.295285743,10044757.91214284,25.8,False
57414,3840740,0.0215794305,23465.2163520475,4486926.508854731,27.2,False
57415,3840760,0.0247765013,72145.2430234408,891433.736014355,26.9,False
57416,3840793,0.0450858206,26091.7327674281,15483051.267434072,25.6,False
57418,3840858,0.0187948982,28116.7304748904,1467558.769847815,27.5,False
57422,54249326,0.154184238,42319.077462251,29651877.247172043,22.93,False
57437,3840719,0.0472106499,30399.3131859697,7174964.960184582,25.5,False
57441,3840721,0.0450858206,88713.9625321019,28445025.045279633,25.6,False
57443,3840788,0.0225964377,30432.121993276953,8834328.985996433,27.1,False
57444,3841203,0.0986370281,78309.6193426738,11456509.645380763,23.9,False
57445,3841523,0.0066349855,39517.3890362473,356480.938203573,29.761,False
57457,3837636,0.4613600429,16906.7814785892,24505657.482987184,20.55,False
57459,3840838,0.0941976306,105238.2900189784,4838434.48474419,24.0,False
57460,3841191,0.0714562102,61290.859824564504,23306932.682795435,24.6,False
57461,54131210,0.1932146172,50140.873561245746,54100883.66984669,22.44,False
